ID_Commande,Order_ID,Product,Quantity_Ordered
35445,175075,Lightning Charging Cable,1
35446,175076,AA Batteries (4-pack),1
35447,175077,Lightning Charging Cable,1
35448,175078,Lightning Charging Cable,1
35449,175079,27in 4K Gaming Monitor,1
35450,175080,AAA Batteries (4-pack),1
35451,175081,AA Batteries (4-pack),4
35452,175082,AAA Batteries (4-pack),1
35453,175083,AA Batteries (4-pack),1
35454,175084,Wired Headphones,1
35455,175085,Wired Headphones,1
35456,175086,Lightning Charging Cable,2
35457,175087,Bose SoundSport Headphones,1
35458,175088,Lightning Charging Cable,1
35459,175089,AA Batteries (4-pack),1
35460,175090,Bose SoundSport Headphones,1
35461,175091,Apple Airpods Headphones,1
35462,175092,USB-C Charging Cable,1
35463,175093,AA Batteries (4-pack),2
35464,175094,Lightning Charging Cable,1
35465,175095,Google Phone,1
35466,175096,AAA Batteries (4-pack),2
35467,175097,AAA Batteries (4-pack),2
35468,175098,20in Monitor,1
35469,175099,AAA Batteries (4-pack),1
35470,175100,Flatscreen TV,1
35471,175101,USB-C Charging Cable,1
35472,175102,USB-C Charging Cable,1
35473,175103,AAA Batteries (4-pack),3
35474,175104,iPhone,1
35475,175105,Macbook Pro Laptop,1
35476,175106,AAA Batteries (4-pack),1
35477,175107,Macbook Pro Laptop,1
35478,175108,USB-C Charging Cable,1
35479,175109,iPhone,1
35480,175109,Lightning Charging Cable,1
35481,175110,Apple Airpods Headphones,1
35482,175111,Bose SoundSport Headphones,1
35483,175112,Google Phone,1
35484,175113,20in Monitor,1
35485,175114,AA Batteries (4-pack),2
35486,175115,27in 4K Gaming Monitor,1
35487,175116,Lightning Charging Cable,1
35488,175117,AAA Batteries (4-pack),1
35489,175118,Apple Airpods Headphones,1
35490,175119,Apple Airpods Headphones,1
35491,175120,Bose SoundSport Headphones,1
35492,175121,Apple Airpods Headphones,1
35493,175122,Macbook Pro Laptop,1
35494,175123,Wired Headphones,1
35495,175124,Vareebadd Phone,1
35496,175125,Apple Airpods Headphones,1
35497,175126,Bose SoundSport Headphones,1
35498,175127,Lightning Charging Cable,1
35499,175128,Bose SoundSport Headphones,1
35500,175129,Lightning Charging Cable,1
35501,175130,USB-C Charging Cable,1
35502,175131,Bose SoundSport Headphones,1
35503,175132,20in Monitor,1
35504,175133,AA Batteries (4-pack),1
35505,175134,Lightning Charging Cable,1
35506,175135,AAA Batteries (4-pack),1
35507,175136,27in FHD Monitor,1
35508,175137,Lightning Charging Cable,1
35509,175138,27in FHD Monitor,1
35510,175139,AA Batteries (4-pack),1
35511,175140,USB-C Charging Cable,1
35512,175141,Google Phone,1
35513,175142,Lightning Charging Cable,1
35514,175143,Wired Headphones,1
35515,175144,Flatscreen TV,1
35516,175145,20in Monitor,1
35517,175146,Wired Headphones,1
35518,175147,Lightning Charging Cable,1
35519,175148,AA Batteries (4-pack),1
35520,175149,Wired Headphones,1
35521,175150,Google Phone,1
35522,175151,27in FHD Monitor,1
35523,175152,27in FHD Monitor,1
35524,175153,Google Phone,1
35525,175154,AA Batteries (4-pack),1
35526,175155,Apple Airpods Headphones,1
35527,175156,USB-C Charging Cable,1
35528,175157,AAA Batteries (4-pack),2
35529,175158,AA Batteries (4-pack),2
35530,175159,Wired Headphones,1
35531,175160,Google Phone,1
35532,175161,Flatscreen TV,1
35533,Order ID,Product,Quantity Ordered
35534,175162,USB-C Charging Cable,1
35535,175163,Bose SoundSport Headphones,1
35536,175164,27in FHD Monitor,1
35537,175165,USB-C Charging Cable,1
35538,175166,Bose SoundSport Headphones,1
35539,175167,Google Phone,1
35540,175168,27in FHD Monitor,1
35541,175169,Apple Airpods Headphones,1
35542,175170,AA Batteries (4-pack),3
35543,175171,Macbook Pro Laptop,1
35544,175172,ThinkPad Laptop,1
35545,175173,27in FHD Monitor,1
35546,175174,Bose SoundSport Headphones,1
35547,175175,Lightning Charging Cable,1
35548,175176,Bose SoundSport Headphones,1
35549,175177,AA Batteries (4-pack),1
35550,175178,USB-C Charging Cable,1
35551,175179,27in FHD Monitor,1
35552,175180,27in FHD Monitor,1
35553,175181,Wired Headphones,1
35554,175182,AA Batteries (4-pack),1
35555,175183,Lightning Charging Cable,1
35556,175184,Flatscreen TV,1
35557,175185,34in Ultrawide Monitor,1
35558,175186,Lightning Charging Cable,1
35559,175187,AAA Batteries (4-pack),2
35560,175188,Wired Headphones,1
35561,175188,AAA Batteries (4-pack),1
35562,175189,iPhone,1
35563,175190,USB-C Charging Cable,1
35564,175191,34in Ultrawide Monitor,1
35565,175192,AAA Batteries (4-pack),1
35566,175193,27in FHD Monitor,1
35567,175194,AA Batteries (4-pack),1
35568,175195,AAA Batteries (4-pack),2
35569,175196,Macbook Pro Laptop,1
35570,175197,AAA Batteries (4-pack),1
35571,175198,USB-C Charging Cable,1
35572,175199,Lightning Charging Cable,1
35573,175200,Apple Airpods Headphones,1
35574,175201,Macbook Pro Laptop,1
35575,175202,Lightning Charging Cable,1
35576,175203,Lightning Charging Cable,2
35577,175204,Apple Airpods Headphones,1
35578,175205,Lightning Charging Cable,1
35579,175206,USB-C Charging Cable,1
35580,175207,Lightning Charging Cable,1
35581,175208,AAA Batteries (4-pack),2
35582,175209,27in 4K Gaming Monitor,1
35583,175210,Bose SoundSport Headphones,1
35584,175211,Flatscreen TV,1
35585,175212,AA Batteries (4-pack),2
35586,175213,AA Batteries (4-pack),1
35587,175214,27in FHD Monitor,1
35588,175215,AAA Batteries (4-pack),3
35589,175216,Apple Airpods Headphones,1
35590,175217,Google Phone,1
35591,175217,USB-C Charging Cable,1
35592,175218,Lightning Charging Cable,1
35593,175219,USB-C Charging Cable,2
35594,175220,Wired Headphones,1
35595,175221,Bose SoundSport Headphones,1
35596,175222,Vareebadd Phone,1
35597,175223,AA Batteries (4-pack),1
35598,175224,USB-C Charging Cable,1
35599,175225,AAA Batteries (4-pack),1
35600,175226,AAA Batteries (4-pack),1
35601,175227,27in FHD Monitor,1
35602,175228,AA Batteries (4-pack),1
35603,175229,Apple Airpods Headphones,1
35604,175230,Wired Headphones,1
35605,175231,AA Batteries (4-pack),1
35606,175232,iPhone,1
35607,175233,Wired Headphones,1
35608,175234,Apple Airpods Headphones,1
35609,175235,AA Batteries (4-pack),1
35610,175236,Apple Airpods Headphones,1
35611,175237,AA Batteries (4-pack),1
35612,175238,USB-C Charging Cable,1
35613,175239,Lightning Charging Cable,1
35614,175240,USB-C Charging Cable,1
35615,175241,Lightning Charging Cable,1
35616,175242,USB-C Charging Cable,1
35617,175243,Google Phone,1
35618,175244,Wired Headphones,1
35619,175245,34in Ultrawide Monitor,1
35620,175246,AAA Batteries (4-pack),1
35621,175247,Bose SoundSport Headphones,1
35622,175248,AA Batteries (4-pack),3
35623,175249,Macbook Pro Laptop,1
35624,175250,USB-C Charging Cable,1
35625,175251,Bose SoundSport Headphones,1
35626,175252,USB-C Charging Cable,2
35627,175253,27in FHD Monitor,1
35628,175254,AA Batteries (4-pack),3
35629,175255,27in 4K Gaming Monitor,1
35630,175256,USB-C Charging Cable,1
35631,175257,Bose SoundSport Headphones,1
35632,175258,Apple Airpods Headphones,1
35633,175259,Lightning Charging Cable,1
35634,175260,Macbook Pro Laptop,1
35635,175261,Lightning Charging Cable,1
35636,175262,Bose SoundSport Headphones,1
35637,175263,ThinkPad Laptop,1
35638,175264,Apple Airpods Headphones,1
35639,175265,Wired Headphones,1
35640,175266,Bose SoundSport Headphones,1
35641,175267,iPhone,1
35642,175267,Wired Headphones,1
35643,175268,USB-C Charging Cable,1
35644,175269,Bose SoundSport Headphones,1
35645,175270,Lightning Charging Cable,1
35646,175271,Wired Headphones,1
35647,175272,USB-C Charging Cable,1
35648,175273,USB-C Charging Cable,2
35649,175274,ThinkPad Laptop,1
35650,175275,34in Ultrawide Monitor,1
35651,175276,USB-C Charging Cable,1
35652,175277,Macbook Pro Laptop,1
35653,175278,Apple Airpods Headphones,1
35654,175279,27in 4K Gaming Monitor,1
35655,175280,USB-C Charging Cable,1
35656,175281,LG Dryer,1
35657,175282,Apple Airpods Headphones,1
35658,175283,Wired Headphones,1
35659,175284,AA Batteries (4-pack),1
35660,175285,AAA Batteries (4-pack),1
35661,175286,iPhone,1
35662,175286,Lightning Charging Cable,1
35663,,,
35664,175287,Bose SoundSport Headphones,1
35665,175288,USB-C Charging Cable,1
35666,175289,ThinkPad Laptop,1
35667,175290,AA Batteries (4-pack),1
35668,175291,USB-C Charging Cable,1
35669,175292,AA Batteries (4-pack),1
35670,175293,20in Monitor,1
35671,175294,27in FHD Monitor,1
35672,175295,AA Batteries (4-pack),1
35673,175296,AAA Batteries (4-pack),1
35674,175297,Apple Airpods Headphones,1
35675,175298,Lightning Charging Cable,1
35676,175299,USB-C Charging Cable,2
35677,175299,AAA Batteries (4-pack),2
35678,175300,Apple Airpods Headphones,1
35679,175301,Lightning Charging Cable,1
35680,175302,27in 4K Gaming Monitor,1
35681,175303,ThinkPad Laptop,1
35682,175304,20in Monitor,1
35683,175305,Wired Headphones,1
35684,175306,Wired Headphones,1
35685,175307,Flatscreen TV,1
35686,175308,Lightning Charging Cable,1
35687,175309,Wired Headphones,1
35688,175310,AAA Batteries (4-pack),1
35689,175311,Google Phone,1
35690,175312,Bose SoundSport Headphones,1
35691,175313,Bose SoundSport Headphones,1
35692,175314,USB-C Charging Cable,1
35693,175315,Wired Headphones,1
35694,175316,AAA Batteries (4-pack),1
35695,175317,Wired Headphones,1
35696,175318,USB-C Charging Cable,1
35697,175319,AA Batteries (4-pack),2
35698,175320,Wired Headphones,1
35699,175321,Bose SoundSport Headphones,1
35700,175322,USB-C Charging Cable,1
35701,175323,Wired Headphones,1
35702,175324,AAA Batteries (4-pack),2
35703,175325,Wired Headphones,1
35704,175326,AA Batteries (4-pack),1
35705,175327,Bose SoundSport Headphones,1
35706,175328,34in Ultrawide Monitor,1
35707,175329,Bose SoundSport Headphones,1
35708,175330,AA Batteries (4-pack),1
35709,175331,USB-C Charging Cable,1
35710,175332,iPhone,1
35711,175332,Lightning Charging Cable,2
35712,175333,34in Ultrawide Monitor,1
35713,175334,Bose SoundSport Headphones,1
35714,175335,ThinkPad Laptop,1
35715,175336,Wired Headphones,1
35716,175337,Google Phone,1
35717,175338,AAA Batteries (4-pack),3
35718,175339,Macbook Pro Laptop,1
35719,175340,AA Batteries (4-pack),1
35720,175341,Google Phone,1
35721,175342,Bose SoundSport Headphones,1
35722,175343,USB-C Charging Cable,1
35723,175344,34in Ultrawide Monitor,1
35724,175345,27in FHD Monitor,1
35725,175346,AAA Batteries (4-pack),2
35726,175347,Bose SoundSport Headphones,1
35727,175348,Bose SoundSport Headphones,1
35728,175349,Apple Airpods Headphones,1
35729,175350,Apple Airpods Headphones,1
35730,175351,AA Batteries (4-pack),1
35731,175352,Bose SoundSport Headphones,1
35732,175353,Lightning Charging Cable,1
35733,175354,ThinkPad Laptop,1
35734,175355,Wired Headphones,1
35735,175356,iPhone,1
35736,175357,AA Batteries (4-pack),1
35737,175358,Bose SoundSport Headphones,1
35738,175359,AA Batteries (4-pack),1
35739,175360,Google Phone,1
35740,175361,Bose SoundSport Headphones,1
35741,175362,AA Batteries (4-pack),1
35742,175363,Bose SoundSport Headphones,1
35743,175364,AAA Batteries (4-pack),3
35744,175365,Apple Airpods Headphones,1
35745,175366,AA Batteries (4-pack),1
35746,175366,Macbook Pro Laptop,1
35747,175367,Lightning Charging Cable,1
35748,175367,AAA Batteries (4-pack),1
35749,175368,Bose SoundSport Headphones,1
35750,175369,AA Batteries (4-pack),1
35751,175370,Lightning Charging Cable,1
35752,175371,Lightning Charging Cable,1
35753,175372,Wired Headphones,1
35754,175373,27in FHD Monitor,1
35755,175374,USB-C Charging Cable,1
35756,175375,AAA Batteries (4-pack),2
35757,175376,Bose SoundSport Headphones,1
35758,175377,iPhone,1
35759,175378,27in 4K Gaming Monitor,1
35760,175379,USB-C Charging Cable,1
35761,175380,Google Phone,1
35762,175381,Wired Headphones,1
35763,175382,Lightning Charging Cable,1
35764,175383,USB-C Charging Cable,1
35765,175384,USB-C Charging Cable,1
35766,175385,USB-C Charging Cable,1
35767,175386,Lightning Charging Cable,1
35768,175387,AA Batteries (4-pack),1
35769,175388,Wired Headphones,1
35770,175389,34in Ultrawide Monitor,1
35771,175390,Bose SoundSport Headphones,1
35772,175391,AA Batteries (4-pack),1
35773,175392,34in Ultrawide Monitor,1
35774,175393,USB-C Charging Cable,1
35775,175394,Google Phone,1
35776,175395,Vareebadd Phone,1
35777,175396,Apple Airpods Headphones,1
35778,175397,Apple Airpods Headphones,1
35779,175398,USB-C Charging Cable,1
35780,175399,Macbook Pro Laptop,1
35781,175400,USB-C Charging Cable,2
35782,175401,20in Monitor,2
35783,175402,USB-C Charging Cable,1
35784,175403,Apple Airpods Headphones,1
35785,175404,Flatscreen TV,1
35786,175405,Flatscreen TV,1
35787,175406,AA Batteries (4-pack),1
35788,175407,Google Phone,1
35789,175407,USB-C Charging Cable,1
35790,175407,Bose SoundSport Headphones,1
35791,175408,20in Monitor,1
35792,175409,USB-C Charging Cable,1
35793,175410,ThinkPad Laptop,1
35794,175411,34in Ultrawide Monitor,1
35795,175412,Wired Headphones,1
35796,175413,AA Batteries (4-pack),1
35797,175414,Lightning Charging Cable,1
35798,175415,Bose SoundSport Headphones,1
35799,175416,AA Batteries (4-pack),1
35800,175417,Wired Headphones,1
35801,175418,Lightning Charging Cable,1
35802,175419,Macbook Pro Laptop,1
35803,175420,AAA Batteries (4-pack),1
35804,175421,Lightning Charging Cable,2
35805,175422,AA Batteries (4-pack),1
35806,175423,AAA Batteries (4-pack),1
35807,175424,USB-C Charging Cable,1
35808,175425,iPhone,1
35809,175426,AA Batteries (4-pack),1
35810,175427,USB-C Charging Cable,1
35811,175428,ThinkPad Laptop,1
35812,175429,AAA Batteries (4-pack),1
35813,175430,AAA Batteries (4-pack),1
35814,175431,USB-C Charging Cable,1
35815,175432,USB-C Charging Cable,1
35816,175433,Apple Airpods Headphones,1
35817,175434,USB-C Charging Cable,1
35818,175435,27in 4K Gaming Monitor,1
35819,175436,Wired Headphones,1
35820,175437,Lightning Charging Cable,1
35821,175438,Lightning Charging Cable,1
35822,175439,AAA Batteries (4-pack),1
35823,175440,34in Ultrawide Monitor,2
35824,175441,AA Batteries (4-pack),1
35825,175442,Apple Airpods Headphones,1
35826,175443,Wired Headphones,1
35827,175444,27in 4K Gaming Monitor,1
35828,175445,20in Monitor,1
35829,175446,USB-C Charging Cable,1
35830,175447,Macbook Pro Laptop,1
35831,175448,USB-C Charging Cable,1
35832,175449,Bose SoundSport Headphones,1
35833,175450,AAA Batteries (4-pack),2
35834,175451,USB-C Charging Cable,1
35835,175452,Lightning Charging Cable,1
35836,175453,Bose SoundSport Headphones,1
35837,175454,AAA Batteries (4-pack),1
35838,175455,Wired Headphones,1
35839,175456,Wired Headphones,1
35840,175457,Bose SoundSport Headphones,1
35841,175458,Wired Headphones,1
35842,175459,20in Monitor,1
35843,175460,Wired Headphones,1
35844,175461,Wired Headphones,1
35845,175462,20in Monitor,1
35846,175463,Bose SoundSport Headphones,1
35847,175464,USB-C Charging Cable,1
35848,175465,27in FHD Monitor,1
35849,175466,AA Batteries (4-pack),2
35850,175467,34in Ultrawide Monitor,1
35851,175468,Apple Airpods Headphones,1
35852,175469,AAA Batteries (4-pack),2
35853,175470,Wired Headphones,1
35854,175471,Google Phone,1
35855,175472,27in 4K Gaming Monitor,1
35856,175473,USB-C Charging Cable,1
35857,175474,iPhone,1
35858,175475,AAA Batteries (4-pack),2
35859,175476,AAA Batteries (4-pack),1
35860,175477,Lightning Charging Cable,2
35861,175478,Bose SoundSport Headphones,1
35862,175479,Lightning Charging Cable,1
35863,175480,27in FHD Monitor,1
35864,175481,Flatscreen TV,1
35865,175482,Vareebadd Phone,1
35866,175483,Flatscreen TV,1
35867,175484,Bose SoundSport Headphones,1
35868,175485,ThinkPad Laptop,1
35869,175486,AAA Batteries (4-pack),1
35870,175487,Lightning Charging Cable,1
35871,175488,Wired Headphones,1
35872,175489,Wired Headphones,1
35873,175490,Apple Airpods Headphones,1
35874,175491,Wired Headphones,1
35875,175492,Apple Airpods Headphones,1
35876,175493,27in 4K Gaming Monitor,1
35877,175494,Lightning Charging Cable,1
35878,175495,Bose SoundSport Headphones,1
35879,175496,iPhone,1
35880,175497,Bose SoundSport Headphones,1
35881,175498,Wired Headphones,1
35882,175499,iPhone,1
35883,175500,Wired Headphones,1
35884,175501,AAA Batteries (4-pack),1
35885,175502,USB-C Charging Cable,1
35886,175503,20in Monitor,1
35887,175504,USB-C Charging Cable,2
35888,175505,Lightning Charging Cable,1
35889,175506,Macbook Pro Laptop,1
35890,175507,Vareebadd Phone,1
35891,175507,USB-C Charging Cable,1
35892,175508,Macbook Pro Laptop,1
35893,175509,Bose SoundSport Headphones,1
35894,175510,Wired Headphones,2
35895,175511,AAA Batteries (4-pack),1
35896,175511,USB-C Charging Cable,1
35897,175512,USB-C Charging Cable,1
35898,175513,Flatscreen TV,1
35899,175514,Lightning Charging Cable,1
35900,175515,Lightning Charging Cable,1
35901,175516,Bose SoundSport Headphones,1
35902,175517,iPhone,1
35903,175518,AAA Batteries (4-pack),1
35904,175519,AA Batteries (4-pack),1
35905,175520,AA Batteries (4-pack),1
35906,175521,27in 4K Gaming Monitor,1
35907,175522,Flatscreen TV,1
35908,175523,27in FHD Monitor,1
35909,175524,Apple Airpods Headphones,1
35910,175525,AA Batteries (4-pack),1
35911,175526,Lightning Charging Cable,1
35912,175527,AAA Batteries (4-pack),1
35913,175528,27in FHD Monitor,1
35914,175529,Lightning Charging Cable,1
35915,175530,AA Batteries (4-pack),1
35916,175531,Macbook Pro Laptop,1
35917,175532,AAA Batteries (4-pack),2
35918,175533,Lightning Charging Cable,1
35919,175534,Lightning Charging Cable,1
35920,175535,Vareebadd Phone,1
35921,175536,iPhone,1
35922,175537,20in Monitor,1
35923,175538,AAA Batteries (4-pack),1
35924,175539,AAA Batteries (4-pack),1
35925,175540,Macbook Pro Laptop,1
35926,175541,USB-C Charging Cable,1
35927,175542,iPhone,1
35928,175543,Macbook Pro Laptop,1
35929,175544,AAA Batteries (4-pack),1
35930,175545,USB-C Charging Cable,1
35931,175545,Lightning Charging Cable,1
35932,175546,AA Batteries (4-pack),1
35933,175547,Bose SoundSport Headphones,1
35934,175548,iPhone,1
35935,175549,Wired Headphones,1
35936,175550,AA Batteries (4-pack),2
35937,175551,AAA Batteries (4-pack),2
35938,175552,USB-C Charging Cable,1
35939,175553,ThinkPad Laptop,1
35940,175554,ThinkPad Laptop,1
35941,175555,iPhone,1
35942,175556,AA Batteries (4-pack),1
35943,175557,Wired Headphones,1
35944,175558,Wired Headphones,1
35945,175559,Google Phone,1
35946,175559,USB-C Charging Cable,1
35947,175560,Lightning Charging Cable,1
35948,175561,Lightning Charging Cable,1
35949,175562,Apple Airpods Headphones,1
35950,175563,Apple Airpods Headphones,1
35951,175564,USB-C Charging Cable,1
35952,175565,Wired Headphones,1
35953,175566,AA Batteries (4-pack),1
35954,175567,20in Monitor,1
35955,175568,iPhone,1
35956,175569,Apple Airpods Headphones,1
35957,175570,Wired Headphones,2
35958,175571,USB-C Charging Cable,2
35959,175572,Bose SoundSport Headphones,1
35960,175573,Bose SoundSport Headphones,1
35961,175574,Bose SoundSport Headphones,1
35962,175575,Bose SoundSport Headphones,1
35963,175576,Apple Airpods Headphones,1
